course_id,acreage,holes,course_type,longitude,latitude,state,state_land_value
10482,107.61156683893586,18,Public,-76.273641,43.035207,NY,374009.0909090909
10483,130.7232850644858,18,Semi Private,-74.226659,41.465499,NY,374009.0909090909
10484,NA,18,Public,-74.642587,42.852182,NY,374009.0909090909
10485,63.980556698868455,9,Private,-77.255956,42.872906,NY,374009.0909090909
10486,148.4579664352237,18,Public,-77.322567,42.917647,NY,374009.0909090909
10487,NA,18,Public,-77.335408,42.754822,NY,374009.0909090909
10488,82.69051479982241,18,Public,-75.780843,43.088077,NY,374009.0909090909
10489,NA,18,Public,-76.331617,42.220981,NY,374009.0909090909
10490,226.0079431414635,18,Municipal,-75.16813,44.613121,NY,374009.0909090909
10491,NA,18,Public,-75.150534,44.596706,NY,374009.0909090909
10492,NA,9,Semi Private,-73.747991,41.443724,NY,374009.0909090909
10493,335.2046609002271,54,Public,-73.652021,41.430281,NY,374009.0909090909
10494,104.54277080542222,18,Municipal,-74.486562,43.157923,NY,374009.0909090909
10495,35.93311672732928,9,Public,-79.327476,42.341977,NY,374009.0909090909
10496,NA,9,Public,-73.720629,42.56967,NY,374009.0909090909
10497,258.3138574640425,36,Public,-73.698296,42.56119,NY,374009.0909090909
10498,NA,9,Public,-76.570437,43.158192,NY,374009.0909090909
