CBSA Code,CBSA Name,County FIPS,County Name,LL Amount,Loan Limit Ranges,Measure Names,State Name,CBSA Code (Clean),cfCBSAcode,cfCBSAname,Latitude (generated),Longitude (generated)
33540,"Missoula, MT",063,Missoula County,"$832,750","Exactly $832,750",No Measure Value,Montana,33540,CBSA Code: ,CBSA Name: ,47.1072,-113.9449
33540,"Missoula, MT",061,Mineral County,"$832,750","Exactly $832,750",No Measure Value,Montana,33540,CBSA Code: ,CBSA Name: ,47.0981,-114.8631
99999,,059,Meagher County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,46.6376,-110.8206
99999,,055,Mccone County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.5977,-105.8121
99999,,057,Madison County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,45.2788,-111.9151
99999,,053,Lincoln County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,48.4634,-115.4496
99999,,051,Liberty County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,48.5739,-111.0115
25740,"Helena, MT",049,Lewis And Clark County,"$832,750","Exactly $832,750",No Measure Value,Montana,25740,CBSA Code: ,CBSA Name: ,47.1899,-112.5344
99999,,047,Lake County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.597,-114.1349
99999,,045,Judith Basin County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.0311,-110.2006
25740,"Helena, MT",043,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Montana,25740,CBSA Code: ,CBSA Name: ,46.1606,-112.1499
99999,,041,Hill County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,48.5696,-110.1276
99999,,039,Granite County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,46.3869,-113.4202
99999,,037,Golden Valley County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,46.4005,-109.1318
99999,,035,Glacier County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,48.6561,-112.9653
99999,,033,Garfield County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.4172,-107.1049
14580,"Bozeman, MT",031,Gallatin County,"$832,750","Exactly $832,750",No Measure Value,Montana,14580,CBSA Code: ,CBSA Name: ,45.3376,-111.2056
28060,"Kalispell, MT",029,Flathead County,"$832,750","Exactly $832,750",No Measure Value,Montana,28060,CBSA Code: ,CBSA Name: ,48.303,-114.0979
99999,,027,Fergus County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.2602,-109.3598
99999,,025,Fallon County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,46.2947,-104.4655
99999,,023,Deer Lodge County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,46.0131,-113.0994
99999,,021,Dawson County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.3283,-104.9234
99999,,019,Daniels County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,48.7726,-105.5298
99999,,017,Custer County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,46.3205,-105.5301
99999,,015,Chouteau County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,47.8648,-110.474
24500,"Great Falls, MT",013,Cascade County,"$832,750","Exactly $832,750",No Measure Value,Montana,24500,CBSA Code: ,CBSA Name: ,47.266,-111.4165
99999,,011,Carter County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,45.5708,-104.5117
13740,"Billings, MT",009,Carbon County,"$832,750","Exactly $832,750",No Measure Value,Montana,13740,CBSA Code: ,CBSA Name: ,45.3168,-109.1433
25740,"Helena, MT",007,Broadwater County,"$832,750","Exactly $832,750",No Measure Value,Montana,25740,CBSA Code: ,CBSA Name: ,46.3095,-111.4521
99999,,005,Blaine County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,48.3646,-108.9651
99999,,003,Big Horn County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,45.5509,-107.3996
99999,,001,Beaverhead County,"$832,750","Exactly $832,750",No Measure Value,Montana,,,,45.1549,-113.0231
99999,,229,Wright County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.2725,-92.4725
99999,,227,Worth County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.4778,-94.4318
44180,"Springfield, MO",225,Webster County,"$832,750","Exactly $832,750",No Measure Value,Missouri,44180,CBSA Code: ,CBSA Name: ,37.2756,-92.8844
99999,,223,Wayne County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.1184,-90.5006
99999,,221,Washington County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.9701,-90.868
41180,"St. Louis, MO-IL",219,Warren County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,38.7692,-91.1898
99999,,217,Vernon County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.8515,-94.3425
99999,,215,Texas County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.3295,-91.9496
14700,"Branson, MO",213,Taney County,"$832,750","Exactly $832,750",No Measure Value,Missouri,14700,CBSA Code: ,CBSA Name: ,36.6632,-93.0397
99999,,211,Sullivan County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.2195,-93.1111
99999,,209,Stone County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.7415,-93.4417
99999,,207,Stoddard County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.8776,-89.9732
99999,,186,Ste. Genevieve County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.8995,-90.1973
41180,"St. Louis, MO-IL",189,St. Louis County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,38.6443,-90.5089
41180,"St. Louis, MO-IL",510,St. Louis City,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,38.6529,-90.241
22100,"Farmington, MO",187,St. Francois County,"$832,750","Exactly $832,750",No Measure Value,Missouri,22100,CBSA Code: ,CBSA Name: ,37.86,-90.5396
99999,,185,St. Clair County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.0293,-93.7825
41180,"St. Louis, MO-IL",183,St. Charles County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,38.7506,-90.7313
99999,,205,Shelby County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.7834,-92.0688
99999,,203,Shannon County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.1531,-91.3443
43460,"Sikeston, MO",201,Scott County,"$832,750","Exactly $832,750",No Measure Value,Missouri,43460,CBSA Code: ,CBSA Name: ,37.0569,-89.5778
99999,,199,Scotland County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.4469,-92.1481
28860,"Kirksville, MO",197,Schuyler County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28860,CBSA Code: ,CBSA Name: ,40.4709,-92.5271
32180,"Marshall, MO",195,Saline County,"$832,750","Exactly $832,750",No Measure Value,Missouri,32180,CBSA Code: ,CBSA Name: ,39.1699,-93.1932
99999,,181,Ripley County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.663,-90.8575
99999,,179,Reynolds County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.3418,-90.9633
28140,"Kansas City, MO-KS",177,Ray County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.3318,-93.9855
33620,"Moberly, MO",175,Randolph County,"$832,750","Exactly $832,750",No Measure Value,Missouri,33620,CBSA Code: ,CBSA Name: ,39.4287,-92.5051
25300,"Hannibal, MO",173,Ralls County,"$832,750","Exactly $832,750",No Measure Value,Missouri,25300,CBSA Code: ,CBSA Name: ,39.5072,-91.5365
99999,,171,Putnam County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.4661,-93.0345
22780,"Fort Leonard Wood, MO",169,Pulaski County,"$832,750","Exactly $832,750",No Measure Value,Missouri,22780,CBSA Code: ,CBSA Name: ,37.8222,-92.2172
44180,"Springfield, MO",167,Polk County,"$832,750","Exactly $832,750",No Measure Value,Missouri,44180,CBSA Code: ,CBSA Name: ,37.623,-93.3955
28140,"Kansas City, MO-KS",165,Platte County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.3441,-94.7555
99999,,163,Pike County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.3683,-91.1708
40620,"Rolla, MO",161,Phelps County,"$832,750","Exactly $832,750",No Measure Value,Missouri,40620,CBSA Code: ,CBSA Name: ,37.8779,-91.7751
42740,"Sedalia, MO",159,Pettis County,"$832,750","Exactly $832,750",No Measure Value,Missouri,42740,CBSA Code: ,CBSA Name: ,38.7213,-93.2813
99999,,157,Perry County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.7345,-89.8308
99999,,155,Pemiscot County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.2112,-89.8163
99999,,153,Ozark County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.6527,-92.4424
27620,"Jefferson City, MO",151,Osage County,"$832,750","Exactly $832,750",No Measure Value,Missouri,27620,CBSA Code: ,CBSA Name: ,38.4977,-91.8255
99999,,149,Oregon County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.6933,-91.3993
32340,"Maryville, MO",147,Nodaway County,"$832,750","Exactly $832,750",No Measure Value,Missouri,32340,CBSA Code: ,CBSA Name: ,40.3528,-94.8889
27900,"Joplin, MO-KS",145,Newton County,"$832,750","Exactly $832,750",No Measure Value,Missouri,27900,CBSA Code: ,CBSA Name: ,36.9,-94.3411
99999,,143,New Madrid County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.6039,-89.6708
99999,,141,Morgan County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.4384,-92.852
99999,,139,Montgomery County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.9155,-91.4522
99999,,137,Monroe County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.5012,-92.0092
27620,"Jefferson City, MO",135,Moniteau County,"$832,750","Exactly $832,750",No Measure Value,Missouri,27620,CBSA Code: ,CBSA Name: ,38.672,-92.6281
43460,"Sikeston, MO",133,Mississippi County,"$832,750","Exactly $832,750",No Measure Value,Missouri,43460,CBSA Code: ,CBSA Name: ,36.82,-89.3309
99999,,131,Miller County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.2239,-92.4463
99999,,129,Mercer County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.4226,-93.5657
99999,,119,Mcdonald County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.6379,-94.3448
25300,"Hannibal, MO",127,Marion County,"$832,750","Exactly $832,750",No Measure Value,Missouri,25300,CBSA Code: ,CBSA Name: ,39.8028,-91.607
99999,,125,Maries County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.1513,-91.9061
99999,,123,Madison County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.4749,-90.3456
99999,,121,Macon County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.8195,-92.5733
99999,,117,Livingston County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.7889,-93.5615
99999,,115,Linn County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.8713,-93.1084
41180,"St. Louis, MO-IL",113,Lincoln County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,39.0483,-90.9874
39500,"Quincy, IL-MO",111,Lewis County,"$832,750","Exactly $832,750",No Measure Value,Missouri,39500,CBSA Code: ,CBSA Name: ,40.1015,-91.7271
99999,,109,Lawrence County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.1077,-93.8331
28140,"Kansas City, MO-KS",107,Lafayette County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.1019,-93.7971
30060,"Lebanon, MO",105,Laclede County,"$832,750","Exactly $832,750",No Measure Value,Missouri,30060,CBSA Code: ,CBSA Name: ,37.6879,-92.5972
99999,,103,Knox County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.1321,-92.1478
47660,"Warrensburg, MO",101,Johnson County,"$832,750","Exactly $832,750",No Measure Value,Missouri,47660,CBSA Code: ,CBSA Name: ,38.7483,-93.8131
41180,"St. Louis, MO-IL",099,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,38.2529,-90.5695
27900,"Joplin, MO-KS",097,Jasper County,"$832,750","Exactly $832,750",No Measure Value,Missouri,27900,CBSA Code: ,CBSA Name: ,37.2065,-94.3365
28140,"Kansas City, MO-KS",095,Jackson County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.039,-94.3583
99999,,093,Iron County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.5072,-90.6587
48460,"West Plains, MO",091,Howell County,"$832,750","Exactly $832,750",No Measure Value,Missouri,48460,CBSA Code: ,CBSA Name: ,36.7824,-91.8936
17860,"Columbia, MO",089,Howard County,"$832,750","Exactly $832,750",No Measure Value,Missouri,17860,CBSA Code: ,CBSA Name: ,39.1583,-92.6917
99999,,087,Holt County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.0637,-95.2324
99999,,085,Hickory County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.9393,-93.2909
99999,,083,Henry County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.3849,-93.7916
99999,,081,Harrison County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.3566,-93.9891
99999,,079,Grundy County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.1149,-93.5655
44180,"Springfield, MO",077,Greene County,"$832,750","Exactly $832,750",No Measure Value,Missouri,44180,CBSA Code: ,CBSA Name: ,37.2588,-93.3336
99999,,075,Gentry County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.2114,-94.4104
99999,,073,Gasconade County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.4294,-91.5057
41180,"St. Louis, MO-IL",071,Franklin County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41180,CBSA Code: ,CBSA Name: ,38.4568,-91.052
28380,"Kennett, MO",069,Dunklin County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28380,CBSA Code: ,CBSA Name: ,36.3139,-90.0156
99999,,067,Douglas County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.9281,-92.4991
99999,,065,Dent County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.6036,-91.4819
41140,"St. Joseph, MO-KS",063,Dekalb County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41140,CBSA Code: ,CBSA Name: ,39.8962,-94.4047
99999,,061,Daviess County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.9617,-93.9832
44180,"Springfield, MO",059,Dallas County,"$832,750","Exactly $832,750",No Measure Value,Missouri,44180,CBSA Code: ,CBSA Name: ,37.6614,-93.012
99999,,057,Dade County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.4384,-93.85
99999,,055,Crawford County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.9553,-91.3106
17860,"Columbia, MO",053,Cooper County,"$832,750","Exactly $832,750",No Measure Value,Missouri,17860,CBSA Code: ,CBSA Name: ,38.8709,-92.7894
27620,"Jefferson City, MO",051,Cole County,"$832,750","Exactly $832,750",No Measure Value,Missouri,27620,CBSA Code: ,CBSA Name: ,38.5307,-92.2447
28140,"Kansas City, MO-KS",049,Clinton County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.6007,-94.4041
28140,"Kansas City, MO-KS",047,Clay County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.2858,-94.4063
99999,,045,Clark County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.4319,-91.7323
44180,"Springfield, MO",043,Christian County,"$832,750","Exactly $832,750",No Measure Value,Missouri,44180,CBSA Code: ,CBSA Name: ,36.955,-93.122
99999,,041,Chariton County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.4648,-92.9621
99999,,039,Cedar County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.7342,-93.8397
28140,"Kansas City, MO-KS",037,Cass County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,38.6442,-94.364
99999,,035,Carter County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.9581,-90.9582
99999,,033,Carroll County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,39.4112,-93.4723
16020,"Cape Girardeau, MO-IL",031,Cape Girardeau County,"$832,750","Exactly $832,750",No Measure Value,Missouri,16020,CBSA Code: ,CBSA Name: ,37.3671,-89.644
99999,,029,Camden County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.0296,-92.7914
27620,"Jefferson City, MO",027,Callaway County,"$832,750","Exactly $832,750",No Measure Value,Missouri,27620,CBSA Code: ,CBSA Name: ,38.8109,-91.8934
28140,"Kansas City, MO-KS",025,Caldwell County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,39.6568,-93.9822
38740,"Poplar Bluff, MO",023,Butler County,"$832,750","Exactly $832,750",No Measure Value,Missouri,38740,CBSA Code: ,CBSA Name: ,36.7128,-90.3906
41140,"St. Joseph, MO-KS",021,Buchanan County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41140,CBSA Code: ,CBSA Name: ,39.6759,-94.8051
17860,"Columbia, MO",019,Boone County,"$832,750","Exactly $832,750",No Measure Value,Missouri,17860,CBSA Code: ,CBSA Name: ,38.9469,-92.3414
16020,"Cape Girardeau, MO-IL",017,Bollinger County,"$832,750","Exactly $832,750",No Measure Value,Missouri,16020,CBSA Code: ,CBSA Name: ,37.3278,-90.0044
99999,,015,Benton County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,38.2997,-93.2977
28140,"Kansas City, MO-KS",013,Bates County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28140,CBSA Code: ,CBSA Name: ,38.2475,-94.3433
99999,,011,Barton County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,37.502,-94.3471
99999,,009,Barry County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,36.7224,-93.8227
33020,"Mexico, MO",007,Audrain County,"$832,750","Exactly $832,750",No Measure Value,Missouri,33020,CBSA Code: ,CBSA Name: ,39.202,-91.7624
99999,,005,Atchison County,"$832,750","Exactly $832,750",No Measure Value,Missouri,,,,40.4232,-95.4182
41140,"St. Joseph, MO-KS",003,Andrew County,"$832,750","Exactly $832,750",No Measure Value,Missouri,41140,CBSA Code: ,CBSA Name: ,39.9749,-94.8019
28860,"Kirksville, MO",001,Adair County,"$832,750","Exactly $832,750",No Measure Value,Missouri,28860,CBSA Code: ,CBSA Name: ,40.1904,-92.6009
27140,"Jackson, MS",163,Yazoo County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,32.7632,-90.36
37060,"Oxford, MS",161,Yalobusha County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,37060,CBSA Code: ,CBSA Name: ,34.0297,-89.7169
99999,,159,Winston County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,33.105,-89.0658
99999,,157,Wilkinson County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,31.1872,-91.3242
44260,"Starkville, MS",155,Webster County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,44260,CBSA Code: ,CBSA Name: ,33.609,-89.2626
99999,,153,Wayne County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,31.6674,-88.7028
24740,"Greenville, MS",151,Washington County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,24740,CBSA Code: ,CBSA Name: ,33.2697,-90.8805
46980,"Vicksburg, MS",149,Warren County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,46980,CBSA Code: ,CBSA Name: ,32.349,-90.7914
32620,"McComb, MS",147,Walthall County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,32620,CBSA Code: ,CBSA Name: ,31.1785,-90.1462
99999,,145,Union County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,34.4823,-89.0178
32820,"Memphis, TN-MS-AR",143,Tunica County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,32820,CBSA Code: ,CBSA Name: ,34.6582,-90.3483
99999,,141,Tishomingo County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,34.7299,-88.2243
99999,,139,Tippah County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,34.802,-88.9206
32820,"Memphis, TN-MS-AR",137,Tate County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,32820,CBSA Code: ,CBSA Name: ,34.6634,-89.9441
99999,,135,Tallahatchie County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,33.9322,-90.1881
99999,,133,Sunflower County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,33.6292,-90.5554
25060,"Gulfport-Biloxi, MS",131,Stone County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,25060,CBSA Code: ,CBSA Name: ,30.785,-89.113
99999,,129,Smith County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.0031,-89.4883
27140,"Jackson, MS",127,Simpson County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,31.9015,-89.9078
99999,,125,Sharkey County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.8801,-90.8212
27140,"Jackson, MS",123,Scott County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,32.4277,-89.5348
27140,"Jackson, MS",121,Rankin County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,32.3185,-89.9417
99999,,119,Quitman County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,34.2959,-90.2919
46180,"Tupelo, MS",117,Prentiss County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,46180,CBSA Code: ,CBSA Name: ,34.6107,-88.5242
99999,,115,Pontotoc County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,34.2247,-89.0355
32620,"McComb, MS",113,Pike County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,32620,CBSA Code: ,CBSA Name: ,31.175,-90.4044
25620,"Hattiesburg, MS",111,Perry County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,25620,CBSA Code: ,CBSA Name: ,31.1715,-88.9932
38100,"Picayune, MS",109,Pearl River County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,38100,CBSA Code: ,CBSA Name: ,30.7369,-89.5804
99999,,107,Panola County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,34.3561,-89.9593
44260,"Starkville, MS",105,Oktibbeha County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,44260,CBSA Code: ,CBSA Name: ,33.4203,-88.8794
18060,"Columbus, MS",103,Noxubee County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,18060,CBSA Code: ,CBSA Name: ,33.1131,-88.5698
99999,,101,Newton County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.4054,-89.1188
99999,,099,Neshoba County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.7549,-89.1169
24980,"Grenada, MS",097,Montgomery County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,24980,CBSA Code: ,CBSA Name: ,33.4834,-89.6459
99999,,095,Monroe County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,33.8726,-88.476
32820,"Memphis, TN-MS-AR",093,Marshall County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,32820,CBSA Code: ,CBSA Name: ,34.7467,-89.5112
99999,,091,Marion County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,31.2157,-89.8428
27140,"Jackson, MS",089,Madison County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,32.6428,-90.0085
18060,"Columbus, MS",087,Lowndes County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,18060,CBSA Code: ,CBSA Name: ,33.5167,-88.4303
15020,"Brookhaven, MS",085,Lincoln County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,15020,CBSA Code: ,CBSA Name: ,31.5277,-90.4389
24900,"Greenwood, MS",083,Leflore County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,24900,CBSA Code: ,CBSA Name: ,33.5228,-90.2772
46180,"Tupelo, MS",081,Lee County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,46180,CBSA Code: ,CBSA Name: ,34.2851,-88.685
99999,,079,Leake County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.7544,-89.5243
99999,,077,Lawrence County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,31.5426,-90.1104
32940,"Meridian, MS",075,Lauderdale County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,32940,CBSA Code: ,CBSA Name: ,32.3986,-88.6626
25620,"Hattiesburg, MS",073,Lamar County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,25620,CBSA Code: ,CBSA Name: ,31.2074,-89.5011
37060,"Oxford, MS",071,Lafayette County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,37060,CBSA Code: ,CBSA Name: ,34.3592,-89.4837
99999,,069,Kemper County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.7519,-88.6416
29860,"Laurel, MS",067,Jones County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,29860,CBSA Code: ,CBSA Name: ,31.6287,-89.1716
99999,,065,Jefferson Davis County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,31.5824,-89.8394
35020,"Natchez, MS-LA",063,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,35020,CBSA Code: ,CBSA Name: ,31.7339,-91.025
29860,"Laurel, MS",061,Jasper County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,29860,CBSA Code: ,CBSA Name: ,32.0105,-89.1173
25060,"Gulfport-Biloxi, MS",059,Jackson County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,25060,CBSA Code: ,CBSA Name: ,30.5287,-88.6434
46180,"Tupelo, MS",057,Itawamba County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,46180,CBSA Code: ,CBSA Name: ,34.2716,-88.3623
99999,,055,Issaquena County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,32.7115,-91.0113
99999,,053,Humphreys County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,,,,33.1263,-90.5253
27140,"Jackson, MS",051,Holmes County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,33.1279,-90.0729
27140,"Jackson, MS",049,Hinds County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,27140,CBSA Code: ,CBSA Name: ,32.3116,-90.4249
25060,"Gulfport-Biloxi, MS",047,Harrison County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,25060,CBSA Code: ,CBSA Name: ,30.4902,-89.1126
25060,"Gulfport-Biloxi, MS",045,Hancock County,"$832,750","Exactly $832,750",No Measure Value,Mississippi,25060,CBSA Code: ,CBSA Name: ,30.4115,-89.5108
